SBSCRN_ACTVTY_KEY,SBSCRN_ID,ACTVTY_TYPE_ID,USED_ACTVTY_TYPE_ID,ACTVTY_DT,ACTVTY_TS,HHLD_ID,PRTY_KEY,PRTY_ID,PARNT_ACCT_KEY,PARNT_ACCT_ID,PARNT_ACCT_NUM,CHILD_ACCT_KEY,CHILD_ACCT_ID,CHILD_ACCT_NUM,VEH_KEY,DVC_KEY,dvc_id,EQMNT_KEY,EQMNT_ID,PLAN_KEY,PLAN_ID,OFR_ID,FROM_PLAN_KEY,FROM_PLAN_ID,FROM_OFR_ID,PROD_KEY,PROD_ID,FROM_PROD_KEY,FROM_PROD_ID,PKG_ID,FROM_PKG_ID,FEAT_ID,AGN_KEY,cust_rep_id,PTNR_ID,LNKD_INET_FL,MRD_TYPE_CD,SBSCR_LIFCYC_KEY,CONV_REP_OWN_SEGMT_KEY,OWNR_TYPE2_KEY,DEACTIVATION_REASON_CODE,TRIAL_ID,SRVC_ID,RENW_ID,FROM_RENW_ID,COLL_SCNRO_ID,SRVC_LVL_PMT_KEY,NONPAY_SRVC_KEY,BILLING_METHOD,FROM_BILLING_METHOD,SLFPAY_TURNOVER_RSN,SLFPAY_TURNOVER_DT,FUTURE_DEACTVN_DT,SCHD_SEASONAL_SUSP_REACTVN_DT,Call_Reason,Call_Disposition,INSE_USER_ID,INSE_TS,UPDT_USER_ID,UPDT_TS,Save_Activity,Deact_Activity_By_Save_Agent,Conversion_Activity_By_Save_Agent,Save_Opportunity_Activity
532,-1.0,532,?,2014-01-09 00:00:00,1/9/14 0:00,5000000000000.0,15555773.0,5000000000000.0,532,31088,1.11E+11,71468316,111000000000.0,1.11E+11,3826,35889174,10455,786,-141.1,3924,532.0,2216,3158,25368046037,2549,10277,311000000000,7581,25368047508,SIR_AUD_EVT,SIR_AUD_EVT,8,532,root.0.0.0.1,1978,N,Single,115081712,-2,95,?,26960558,115000000000.0,106975873,106975871,?,?,?,Invoice,Invoice,?,?,?,?,223,?,UP_EDWDBA,2014-01-09 00:00:00,UP_EDWDBA,2014-01-09 00:00:00,0,0,0,0
533,-1.0,533,?,2019-02-10 00:00:00,2/10/19 0:00,5000000000000.0,651284989.0,5000000000000.0,533,78542,4.37E+11,654092368,437000000000.0,4.37E+11,153353,875230169,57887,2356,1430.2,9084,533.0,2558,7845,25368044877,2635,7489,25368047188,12044,25368047320,SIR_AUD_EVT,SIR_AUD_EVT,8,533,5977AC,12177,N,Single,14232232272,-2,95,0,246358753,441000000000.0,1610506645,1585995843,?,?,?,Credit Card,Credit Card,?,?,?,?,224,?,UP_EDWDBA,2019-02-10 00:00:00,UP_EDWDBA,2019-02-10 00:00:00,0,0,0,0
534,449000000000.0,534,?,2019-04-25 00:00:00,4/25/19 0:00,5000000000000.0,588113449.0,5000000000000.0,534,93351,4.49E+11,688974825,449000000000.0,4.49E+11,164202,900246094,30266,5097,-1101.1,9836,534.0,2856,9836,4.35E+11,2856,11329,427000000000,11329,4.27E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,534,OEMManager,8457,Y,Single,14963207480,-1,95,0,295209142,449000000000.0,1683197831,1683197831,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,225,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
535,306000000000.0,535,?,2016-05-19 00:00:00,5/19/16 0:00,5000000000000.0,5000000000000.0,5000000000000.0,535,39338,3.04E+11,227784193,304000000000.0,3.04E+11,21342,157516924,88294,2954,2028.2,3339,535.0,2933,-2,-2,-2,7538,25368047360,-2,-2,SIR_AUD_ALLACCESS,Unknown,8,535,root.0.0.0.1,12162,Y,-1,2271372419,-2,7,17,149648225,306000000000.0,1152110410,?,4.24E+11,-2,33186032,Credit Card,?,?,?,?,?,226,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
536,-1.0,536,?,2014-09-11 00:00:00,9/11/14 0:00,5000000000000.0,17795344.0,5000000000000.0,536,1070,1-4807246,201694,1867884.0,1-4807246,27179,69987635,35555,4504,3578.2,3924,536.0,2216,2568,25368043669,2215,10277,311000000000,7503,25368047236,SIR_AUD_EVT,SIR_AUD_EVT,8,536,2327AD,12158,N,Single,270132433,-2,95,?,51660894,1015877746.0,595999444,236636661,?,?,?,Invoice,Invoice,?,?,?,?,227,?,UP_EDWDBA,2014-09-11 00:00:00,UP_EDWDBA,2014-09-11 00:00:00,0,0,0,0
537,441000000000.0,537,?,2018-04-21 00:00:00,4/21/18 0:00,5000000000000.0,475023101.0,5000000000000.0,537,61988,4.19E+11,535013228,441000000000.0,4.41E+11,122541,815956190,26631,151,-776.1,8864,537.0,1604,8864,3.11E+11,1604,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,537,985HB,8457,Y,Single,10944091861,-1,25,0,263701998,441000000000.0,1309361240,1309361240,?,?,?,Credit Card,Credit Card,Not Applicable,?,?,?,228,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
538,450000000000.0,538,?,2019-10-17 00:00:00,10/17/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,538,84242,4.41E+11,788070738,441000000000.0,4.41E+11,34113,822575640,95632,4557,3631.2,9084,538.0,2558,-2,-2,-2,7489,25368047188,-2,-2,SIR_AUD_EVT,Unknown,8,538,root.0.0.0.1,12170,Y,-1,16357108771,-2,7,17,265223147,450000000000.0,1633467267,?,4.57E+11,-2,89626725,Invoice,?,?,?,?,?,229,?,UP_EDWETL_TLD,2019-10-17 00:00:00,up_Edwetl_TLD,2019-10-17 00:00:00,0,0,0,0
539,442000000000.0,539,?,2018-10-04 00:00:00,?,5000000000000.0,523285913.0,5000000000000.0,539,84727,4.42E+11,602626434,442000000000.0,4.42E+11,120971,833979028,84151,5363,4240.2,7688,539.0,2529,8864,3.11E+11,1604,7397,25368046868,7146,25368043159,SIR_DATA_TRVLLNK_TRAF_SE,SIR_DATA_TRVLLNK_TRAF_SE,8,539,1120RLP,1978,Y,Single,12628391989,-2,95,0,267244910,442000000000.0,1474193605,1350668948,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,230,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,0,0
540,450000000000.0,540,?,2019-07-09 00:00:00,7/9/19 0:00,5000000000000.0,715989344.0,5000000000000.0,540,94588,4.50E+11,748092999,450000000000.0,4.50E+11,-1,-1,94174,-1,-1.0,8658,540.0,1598,8658,3.05E+11,1598,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,540,OEMManager,901,Y,Linked,15619254099,-1,285,0,298152730,450000000000.0,1782002737,1782002737,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,231,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
541,457000000000.0,541,?,2019-09-19 00:00:00,9/19/19 0:00,5000000000000.0,2677537887.0,5000000000000.0,541,103657,4.57E+11,787907515,457000000000.0,4.57E+11,59118,1064607406,64920,1318,392.2,8550,541.0,1773,8550,25747069217,1773,7136,25368043135,7136,25368043135,SIR_DATA_TRVLLNK_SEXM,SIR_DATA_TRVLLNK_SEXM,2,541,OEMManager,12162,Y,Single,16162156344,-1,26,0,324830961,457000000000.0,1874855637,1874855637,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,232,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
542,432000000000.0,542,?,2019-01-05 00:00:00,1/5/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,542,72712,4.32E+11,640749236,432000000000.0,4.32E+11,123036,289342436,93129,4957,4025.2,9178,542.0,2628,-2,-2,-2,12157,410000000000,-2,-2,SIR_AUD_EVT,Unknown,8,542,CUWI,12176,Y,-1,13921221757,-2,6,216,221322902,432000000000.0,1379170804,1183326274,-1,-2,-1,Credit Card,?,?,?,?,?,233,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
543,306000000000.0,543,?,2016-12-22 00:00:00,12/22/16 0:00,5000000000000.0,197576813.0,5000000000000.0,543,41608,3.06E+11,312570393,306000000000.0,3.06E+11,35353,48007994,17531,63,-864.1,7973,543.0,2640,2552,25368043605,2372,11977,25368046786,10279,3.11E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,543,INV Lockbox,8457,Y,Single,3911190118,-2,95,0,-2,306000000000.0,423895242,423895241,4.29E+11,?,43032515,Invoice,Invoice,Not Applicable,?,?,?,234,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:09:00,0,0,0,0
544,438000000000.0,544,?,2019-08-20 00:00:00,8/20/19 0:00,5000000000000.0,518241810.0,5000000000000.0,544,80314,4.38E+11,773864735,438000000000.0,4.38E+11,158779,894744298,13501,5364,4241.2,9442,544.0,2541,9442,4.19E+11,2541,10837,419000000000,10837,4.19E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,544,5691P,12158,Y,Single,15937403152,-2,95,?,252645410,438000000000.0,1833494499,1647449210,?,?,?,Invoice,Invoice,?,?,?,?,235,?,UP_EDWDBA,2019-08-20 00:00:00,UP_EDWDBA,2019-08-20 00:00:00,0,0,0,0
545,425000000000.0,545,?,2018-04-18 00:00:00,4/18/18 0:00,5000000000000.0,395610366.0,5000000000000.0,545,46566,3.12E+11,527461069,312000000000.0,3.12E+11,-1,467037751,24422,605,-322.1,7845,545.0,2635,7845,25368044877,2635,12044,25368047320,12044,25368047320,SIR_AUD_EVT,SIR_AUD_EVT,8,545,CUWI,405,N,Single,10910618561,-2,95,0,-2,425000000000.0,1307695421,491230990,4.41E+11,?,65166941,Credit Card,Credit Card,Not Applicable,?,?,?,236,?,UP_EDWDBA,2019-01-19 22:53:00,UP_EDWDBA,2019-03-25 22:06:00,0,0,0,0
546,449000000000.0,546,?,2019-04-03 00:00:00,4/3/19 0:00,5000000000000.0,594726385.0,5000000000000.0,546,93834,4.49E+11,676017344,449000000000.0,4.49E+11,-1,-1,56462,-1,-1.0,8658,546.0,1598,8658,3.05E+11,1598,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,546,OEMManager,901,Y,Linked,14757936985,-1,95,0,296395576,449000000000.0,1663924602,1663924602,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,237,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
547,423000000000.0,547,?,2017-03-14 00:00:00,?,5000000000000.0,217113047.0,5000000000000.0,547,3672,303247484,359526080,423000000000.0,4.23E+11,115423,313269921,25603,120,-807.1,4961,547.0,2142,8658,3.05E+11,1598,10294,311000000000,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,547,CUWI,10481,Y,Single,4625821498,-2,95,0,184377403,423000000000.0,506481029,506481028,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,238,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,0,0
548,444000000000.0,548,?,2019-02-12 00:00:00,2/12/19 0:00,5000000000000.0,670639762.0,5000000000000.0,548,86670,4.44E+11,654794807,444000000000.0,4.44E+11,153534,1009883877,95450,-1,-1.0,8239,548.0,1951,8239,25368046457,1951,7063,25368042975,7063,25368042975,SIR_DATA_TRVLLNK_TRAF_SEXM,SIR_DATA_TRVLLNK_TRAF_SEXM,6,548,OEMManager,12166,Y,Single,14264654088,-1,95,0,274531768,444000000000.0,1612474162,1612474162,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,239,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
549,440000000000.0,549,?,2018-07-17 00:00:00,7/17/18 0:00,5000000000000.0,504658668.0,5000000000000.0,549,81862,4.40E+11,576782156,440000000000.0,4.40E+11,161158,833872112,41566,5371,4248.2,9964,549.0,2847,9964,4.41E+11,2847,12921,441000000000,12921,4.41E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,549,OEMManager,10482,Y,Single,11840386205,-1,95,0,257344219,440000000000.0,1406807900,1406807900,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,240,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
550,114000000000.0,550,?,2018-07-17 00:00:00,7/17/18 0:00,5000000000000.0,364466315.0,5000000000000.0,550,26401,1.05E+11,576645708,105000000000.0,1.05E+11,55213,430266227,4996,714,-213.1,8418,550.0,2632,8418,25368047181,2632,11993,25368046914,11993,25368046914,SIR_AUD_EVT,SIR_AUD_EVT,8,550,2515TB,2524,N,Single,11834784025,-2,95,0,-2,114000000000.0,1405820332,331564282,4.44E+11,?,69735025,Credit Card,Credit Card,Not Applicable,?,8/12/18,?,241,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWETL_TLD,2018-07-31 09:23:00,0,0,0,0
551,-1.0,551,?,2018-07-23 00:00:00,7/23/18 0:00,5000000000000.0,435112612.0,5000000000000.0,551,73475,4.32E+11,493470628,432000000000.0,4.32E+11,127306,851381612,65395,2356,1430.2,9782,551.0,2562,7845,25368044877,2635,12314,433000000000,12044,25368047320,SIR_AUD_EVT,SIR_AUD_EVT,8,551,1073RLPSS,12177,N,Single,11900496390,-2,95,?,224948660,438000000000.0,1411525132,1386660494,?,?,?,Credit Card,Credit Card,?,?,?,?,242,?,UP_EDWDBA,2018-07-23 00:00:00,UP_EDWDBA,2018-07-23 00:00:00,0,0,0,0
552,433000000000.0,552,?,2019-01-01 00:00:00,1/1/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,552,74454,4.33E+11,626955669,433000000000.0,4.33E+11,137533,923110420,37255,5372,4249.2,9088,552.0,2651,-2,-2,-2,7489,25368047188,-2,-2,SIR_AUD_EVT,Unknown,8,552,root.0.0.0.1,11771,Y,-1,13873029810,-2,95,17,229099062,433000000000.0,1320343925,?,4.48E+11,-2,76054554,Invoice,?,?,?,?,?,243,?,UP_EDWETL_TLD,2019-01-19 00:00:00,up_Edwetl_TLD,2019-01-19 00:00:00,0,0,0,0
553,432000000000.0,553,?,2018-08-31 00:00:00,8/31/18 0:00,5000000000000.0,515180674.0,5000000000000.0,553,72737,4.32E+11,591275535,432000000000.0,4.32E+11,125331,700716390,64567,5363,4240.2,9956,553.0,1964,9956,4.40E+11,2821,12900,440000000000,12900,4.40E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,553,1304DAJOB,1978,Y,Single,12324829248,-2,95,0,221384728,432000000000.0,-1,-2,?,?,-2,Credit Card,Credit Card,Not Applicable,?,?,?,244,?,up_edwetl_TLD,2019-01-19 21:20:00,up_edwetl_TLD,2019-01-19 21:20:00,0,0,0,0
554,422000000000.0,554,?,2016-05-07 00:00:00,?,5000000000000.0,83030919.0,5000000000000.0,554,27708,1.07E+11,199535739,422000000000.0,4.22E+11,35099,220006974,15328,669,-258.1,4752,554.0,2217,8864,3.11E+11,1604,10277,311000000000,7146,25368043159,SIR_AUD_EVT,SIR_AUD_EVT,8,554,162AGB,2524,Y,Single,2051881975,-2,7,0,179061780,422000000000.0,405414018,405414016,?,?,-2,Invoice,Invoice,Not Applicable,?,?,?,245,?,up_edwetl_TLD,2019-01-22 18:37:00,up_edwetl_TLD,2019-01-22 18:37:00,0,0,0,0
555,-1.0,555,?,2019-04-15 00:00:00,4/15/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,555,37998,1-301021136276,683625976,301000000000.0,1-301021136276,-1,320881499,47337,5022,4090.2,7941,555.0,2651,-2,-2,-2,11983,25368046820,-2,-2,SIR_AUD_EVT,Unknown,8,555,155NLM,12670,N,-1,14878524468,-2,95,218,225767572,433000000000.0,1469788033,?,?,-2,-1,Invoice,?,?,?,?,?,246,?,UP_EDWETL_TLD,2019-04-15 00:00:00,up_Edwetl_TLD,2019-04-15 00:00:00,0,0,0,0
556,437000000000.0,556,?,2018-09-12 00:00:00,9/12/18 0:00,5000000000000.0,466440439.0,5000000000000.0,556,78875,4.37E+11,594670967,437000000000.0,4.37E+11,158585,819121223,84465,5363,4240.2,9804,556.0,3015,9804,4.34E+11,3015,12425,434000000000,12425,4.34E+11,SIR_DATA_TRAFF_PLUS_TRVLLNK_SEXM,SIR_DATA_TRAFF_PLUS_TRVLLNK_SEXM,6,556,OEMManager,1978,Y,Single,12429981634,-1,95,0,248194207,437000000000.0,1453557587,1453557587,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,247,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
557,447000000000.0,557,20011,2019-12-12 00:00:00,12/12/19 0:00,5000000000000.0,3533308202.0,5000000000000.0,557,84275,4.41E+11,829064246,441000000000.0,4.41E+11,128564,813460330,77982,4966,4034.2,7845,557.0,11424,9898,4.37E+11,2243,13938,25368047320,13264,4.37E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,557,1310RLPSS,12170,Y,Single,16756919571,-2,7,0,265258202,447000000000.0,1987600141,1921293635,?,?,?,Credit Card,Credit Card,?,?,?,?,248,Save - Select Lite - $4.99/mo for 12mos,up_edwetl_TLD,2019-12-12 00:00:00,up_edwetl_TLD,2019-12-12 00:00:00,1,0,0,1
558,458000000000.0,558,?,2019-10-24 00:00:00,10/24/19 0:00,5000000000000.0,3378568364.0,5000000000000.0,558,104777,4.58E+11,802677650,458000000000.0,4.58E+11,152316,1084912357,82229,5535,4410.2,8550,558.0,1773,8550,25747069217,1773,7136,25368043135,7136,25368043135,SIR_DATA_NAVTRAF_TRVLLNK_EVT_BO,SIR_DATA_NAVTRAF_TRVLLNK_EVT_BO,2,558,OEMManager,12162,Y,Single,16405812959,-1,205,0,329229875,458000000000.0,1921349122,1921349122,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,249,?,UP_EDWETL_COD,2019-10-25 08:20:00,UP_EDWETL_COD,2019-10-25 02:28:00,0,0,0,0
559,-1.0,559,?,2011-08-24 00:00:00,8/24/11 0:00,5000000000000.0,23624301.0,5000000000000.0,559,10717,1-4428884953,21272009,2531068096.0,1-4428884953,-1,161465658,90793,3416,2490.2,-1,559.0,5957,1364,9000033567,6177,5859,9000026928,6008,9000029122,SIR_AUD_EVT,SIR_AUD_EVT,8,559,2822DA,12162,U,Single,506842604,-2,95,?,90438868,2531047709.0,855782007,855782006,?,?,?,Invoice,Invoice,?,?,?,?,250,?,UP_EDWDBA,2011-08-24 00:00:00,UP_EDWDBA,2011-08-24 00:00:00,0,0,0,0
560,432000000000.0,560,?,2017-09-24 00:00:00,9/24/17 0:00,5000000000000.0,22373760.0,5000000000000.0,560,21253,1-22521843347,454858940,432000000000.0,4.32E+11,37413,474484733,93102,4109,3183.2,8864,560.0,1604,8864,3.11E+11,1604,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,560,1080HB,12170,Y,Single,8924242393,-1,24,0,222449687,432000000000.0,1183122739,1183122739,?,?,?,Invoice,Invoice,Not Applicable,?,?,?,251,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
561,114000000000.0,561,?,2019-05-24 00:00:00,5/24/19 0:00,5000000000000.0,595007346.0,5000000000000.0,561,33811,1.13E+11,550631871,113000000000.0,1.13E+11,17454,871230459,8893,527,-400.1,8983,561.0,240,8836,3.09E+11,1841,11952,25368043519,12126,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,561,2458MP,1978,Y,Single,15136020518,-2,7,?,119116820,114000000000.0,1711409736,1298681179,?,?,?,Invoice,Invoice,?,?,?,?,252,?,UP_EDWDBA,2019-05-24 00:00:00,UP_EDWDBA,2019-05-24 00:00:00,0,0,0,0
562,427000000000.0,562,?,2019-05-16 00:00:00,5/16/19 0:00,5000000000000.0,561897531.0,5000000000000.0,562,67863,4.27E+11,539837569,427000000000.0,4.27E+11,127531,-1,43956,-1,-1.0,8983,562.0,240,8858,3.10E+11,1842,6851,25368042515,10276,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,562,1571SNS2,12162,Y,Linked,15088813041,-2,95,?,198886747,427000000000.0,1704696707,1324080071,?,?,?,Credit Card,Credit Card,?,?,?,?,253,?,UP_EDWDBA,2019-05-16 00:00:00,UP_EDWDBA,2019-05-16 00:00:00,0,0,0,0
563,-1.0,563,?,2016-07-24 00:00:00,7/24/16 0:00,5000000000000.0,31948285.0,5000000000000.0,563,40789,3.05E+11,99701031,305000000000.0,3.05E+11,25598,39729517,12410,804,-123.1,3929,563.0,2231,3929,3.11E+11,2231,10811,311000000000,10811,3.11E+11,SIR_AUD_EVT,SIR_AUD_EVT,8,563,1902RPH,1978,N,Single,2576034217,-2,7,?,123917495,307000000000.0,385422135,385422133,?,?,?,Credit Card,Credit Card,?,?,?,?,254,?,UP_EDWDBA,2016-07-24 00:00:00,UP_EDWDBA,2016-07-24 00:00:00,0,0,0,0
564,445000000000.0,564,?,2019-09-06 00:00:00,9/6/19 0:00,5000000000000.0,5000000000000.0,5000000000000.0,564,72476,4.31E+11,593861750,431000000000.0,4.31E+11,127469,336289830,45511,5042,4110.2,9915,564.0,2206,-2,-2,-2,13094,438000000000,-2,-2,SIR_AUD_EVT,Unknown,8,564,root.0.0.0.1,12162,Y,-1,16069694827,-2,95,44,220252640,445000000000.0,1449169513,-2,?,-2,-1,Credit Card,?,?,?,?,?,255,?,UP_EDWETL_TLD,2019-09-06 00:00:00,up_Edwetl_TLD,2019-09-06 00:00:00,0,0,0,0
565,411000000000.0,565,?,2019-03-21 00:00:00,3/21/19 0:00,5000000000000.0,601724132.0,5000000000000.0,565,47061,4.02E+11,608135695,402000000000.0,4.02E+11,97482,697080718,101236,2382,1456.2,8342,565.0,1576,8342,25368046873,1576,11883,25368042973,11883,25368042973,SIR_AUD_PKG_MM,SIR_AUD_PKG_MM,8,565,5406P,1978,N,Single,14612547581,-2,95,0,-2,411000000000.0,1629783465,1243187629,4.50E+11,?,80759649,Invoice,Invoice,Not Applicable,?,?,?,256,?,UP_EDWETL_TLD,2019-03-22 08:07:00,UP_EDWETL_TLD,2019-03-25 22:04:00,0,0,0,0
566,460000000000.0,566,?,2019-12-03 00:00:00,12/3/19 0:00,5000000000000.0,3547677396.0,5000000000000.0,566,105895,4.60E+11,823808231,460000000000.0,4.60E+11,168406,1097201032,83073,5363,4240.2,10044,566.0,3014,10044,4.43E+11,3014,13025,443000000000,13025,4.43E+11,SIR_DATA_TRAFF_PLUS_TRVLLNK_SEXM,SIR_DATA_TRAFF_PLUS_TRVLLNK_SEXM,6,566,OEMManager,1978,Y,Single,16697539218,-1,6,0,334073649,460000000000.0,1974901006,1974901006,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,257,?,UP_EDWETL_COD,2019-12-05 15:17:00,UP_EDWETL_COD,2019-12-04 02:14:00,0,0,0,0
567,453000000000.0,567,?,2019-06-16 00:00:00,6/16/19 0:00,5000000000000.0,708573996.0,5000000000000.0,567,100123,4.53E+11,738373075,453000000000.0,4.53E+11,175683,1043983861,32765,5355,4232.2,8864,567.0,1604,8864,3.11E+11,1604,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,567,OEMManager,1978,Y,Single,15312434020,-1,24,0,312639635,453000000000.0,1734203083,1734203083,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,258,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
568,421000000000.0,568,?,2016-01-23 00:00:00,1/23/16 0:00,5000000000000.0,115988299.0,5000000000000.0,568,50317,4.06E+11,192917542,406000000000.0,4.06E+11,15088,35381630,10136,215,-712.1,2999,568.0,2392,3461,25368047257,2392,7457,25368047076,7290,25368043467,SIR_AUD_EVT,SIR_AUD_PKG_MM,8,568,Not Applicable,11771,N,SINGLE,1439445988,-2,6,0,-2,421000000000.0,367887297,367887297,4.21E+11,?,29330895,Invoice,Invoice,Not Applicable,?,2/20/16,?,259,?,UP_EDWDBA,2019-01-19 22:28:00,UP_EDWDBA,2018-07-27 12:39:00,0,0,0,0
569,435000000000.0,569,?,2018-04-11 00:00:00,4/11/18 0:00,5000000000000.0,472656979.0,5000000000000.0,569,76537,4.35E+11,530048289,435000000000.0,4.35E+11,137770,788047184,29111,425,-502.1,9727,569.0,3172,9727,4.32E+11,3172,11397,432000000000,11397,4.32E+11,SIR_DATA_TRVLLNK_TRAF_SEXM,SIR_DATA_TRVLLNK_TRAF_SEXM,2,569,OEMManager,8457,Y,Single,10825401523,-1,95,0,238566292,435000000000.0,1311644035,1311644035,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,260,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
570,440000000000.0,570,?,2018-03-16 00:00:00,3/16/18 0:00,5000000000000.0,465894502.0,5000000000000.0,570,83019,4.40E+11,521951035,440000000000.0,4.40E+11,36518,793509953,33313,1967,1041.2,8864,570.0,1604,8864,3.11E+11,1604,7146,25368043159,7146,25368043159,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,8,570,OEMManager,12158,Y,Single,10621070243,-1,25,0,261064025,440000000000.0,1317516503,1317516503,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,261,?,UP_EDWDBA,2019-10-11 17:34:00,UP_EDWDBA,2019-10-11 17:34:00,0,0,0,0
571,310000000000.0,571,?,2017-12-13 00:00:00,12/13/17 0:00,5000000000000.0,281571327.0,5000000000000.0,571,12627,1-5996493486,318700509,3382614945.0,1-5996493486,34165,-1,103125,-1,-1.0,8983,571.0,240,8836,3.09E+11,1841,6851,25368042515,10276,3.11E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,571,768AGC,12170,Y,Linked,9865264110,-2,95,?,99524051,310000000000.0,1257210510,1257210509,?,?,?,Credit Card,Credit Card,?,?,?,?,262,?,UP_EDWDBA,2017-12-13 00:00:00,UP_EDWDBA,2017-12-13 00:00:00,0,0,0,0
572,459000000000.0,572,?,2019-11-03 00:00:00,11/3/19 0:00,5000000000000.0,3381119634.0,5000000000000.0,572,105069,4.59E+11,807215519,459000000000.0,4.59E+11,-1,-1,70736,-1,-1.0,8864,572.0,1604,8864,3.11E+11,1604,10023,305000000000,10023,3.05E+11,SIR_AUD_ALLACCESS,SIR_AUD_ALLACCESS,7,572,OEMManager,901,Y,Linked,16476259495,-1,285,0,330246917,459000000000.0,1934098488,1934098488,?,?,?,Pre Paid,Pre Paid,Not Applicable,?,?,?,263,?,UP_EDWETL_COD,2019-11-04 08:08:00,UP_EDWETL_COD,2019-11-04 02:03:00,0,0,0,0
